,zipcode,city,state,country
23515,53579,Reeseville,WI,US
23516,53580,Rewey,WI,US
23517,53581,Richland Center,WI,US
23518,53582,Ridgeway,WI,US
23519,53583,Sauk City,WI,US
23520,53584,Sextonville,WI,US
23521,53585,Sharon,WI,US
23522,53586,Shullsburg,WI,US
23523,53587,South Wayne,WI,US
23524,53588,Spring Green,WI,US
23525,53589,Stoughton,WI,US
23526,53590,Sun Prairie,WI,US
23527,53593,Verona,WI,US
23528,53594,Waterloo,WI,US
23529,53595,Dodgeville,WI,US
23530,53596,Sun Prairie,WI,US
23531,53597,Waunakee,WI,US
23532,53598,Windsor,WI,US
23533,53599,Woodford,WI,US
23534,53701,Madison,WI,US
23535,53702,Madison,WI,US
23536,53703,Madison,WI,US
23537,53704,Madison,WI,US
23538,53705,Madison,WI,US
23539,53706,Madison,WI,US
23540,53707,Madison,WI,US
23541,53708,Madison,WI,US
23542,53711,Madison,WI,US
23543,53713,Madison,WI,US
23544,53714,Madison,WI,US
23545,53715,Madison,WI,US
23546,53716,Madison,WI,US
23547,53717,Madison,WI,US
23548,53718,Madison,WI,US
23549,53719,Madison,WI,US
23550,53725,Madison,WI,US
23551,53726,Madison,WI,US
23552,53744,Madison,WI,US
23553,53774,Madison,WI,US
23554,53777,Madison,WI,US
23555,53778,Madison,WI,US
23556,53779,Madison,WI,US
23557,53782,Madison,WI,US
23558,53783,Madison,WI,US
23559,53784,Madison,WI,US
23560,53785,Madison,WI,US
23561,53786,Madison,WI,US
23562,53788,Madison,WI,US
23563,53789,Madison,WI,US
23564,53790,Madison,WI,US
23565,53791,Madison,WI,US
23566,53792,Madison,WI,US
23567,53793,Madison,WI,US
23568,53794,Madison,WI,US
23569,53801,Bagley,WI,US
23570,53802,Beetown,WI,US
23571,53803,Benton,WI,US
23572,53804,Bloomington,WI,US
23573,53805,Boscobel,WI,US
23574,53806,Cassville,WI,US
23575,53807,Cuba City,WI,US
23576,53808,Dickeyville,WI,US
23577,53809,Fennimore,WI,US
23578,53810,Glen Haven,WI,US
23579,53811,Hazel Green,WI,US
23580,53812,Kieler,WI,US
23581,53813,Lancaster,WI,US
23582,53816,Mount Hope,WI,US
23583,53817,Patch Grove,WI,US
23584,53818,Platteville,WI,US
23585,53820,Potosi,WI,US
23586,53821,Prairie Du Chien,WI,US
23587,53824,Sinsinawa,WI,US
23588,53825,Stitzer,WI,US
23589,53826,Wauzeka,WI,US
23590,53827,Woodman,WI,US
23591,53901,Portage,WI,US
23592,53910,Adams,WI,US
23593,53911,Arlington,WI,US
23594,53913,Baraboo,WI,US
23595,53916,Beaver Dam,WI,US
23596,53919,Brandon,WI,US
23597,53920,Briggsville,WI,US
23598,53922,Burnett,WI,US
23599,53923,Cambria,WI,US
23600,53924,Cazenovia,WI,US
23601,53925,Columbus,WI,US
23602,53926,Dalton,WI,US
23603,53927,Dellwood,WI,US
23604,53928,Doylestown,WI,US
23605,53929,Elroy,WI,US
23606,53930,Endeavor,WI,US
23607,53931,Fairwater,WI,US
23608,53932,Fall River,WI,US
23609,53933,Fox Lake,WI,US
23610,53934,Friendship,WI,US
23611,53935,Friesland,WI,US
23612,53936,Grand Marsh,WI,US
23613,53937,Hillpoint,WI,US
23614,53939,Kingston,WI,US
23615,53940,Lake Delton,WI,US
23616,53941,La Valle,WI,US
23617,53942,Lime Ridge,WI,US
23618,53943,Loganville,WI,US
23619,53944,Lyndon Station,WI,US
23620,53946,Markesan,WI,US
23621,53947,Marquette,WI,US
23622,53948,Mauston,WI,US
23623,53949,Montello,WI,US
23624,53950,New Lisbon,WI,US
23625,53951,North Freedom,WI,US
23626,53952,Oxford,WI,US
23627,53953,Packwaukee,WI,US
23628,53954,Pardeeville,WI,US
23629,53955,Poynette,WI,US
23630,53956,Randolph,WI,US
23631,53957,Randolph,WI,US
23632,53958,Reedsburg,WI,US
23633,53959,Reedsburg,WI,US
23634,53960,Rio,WI,US
23635,53961,Rock Springs,WI,US
23636,53962,Union Center,WI,US
23637,53963,Waupun,WI,US
23638,53964,Westfield,WI,US
23639,53965,Wisconsin Dells,WI,US
23640,53968,Wonewoc,WI,US
23641,53969,Wyocena,WI,US
23642,54001,Amery,WI,US
23643,54002,Baldwin,WI,US
23644,54003,Beldenville,WI,US
23645,54004,Clayton,WI,US
23646,54005,Clear Lake,WI,US
23647,54006,Cushing,WI,US
23648,54007,Deer Park,WI,US
23649,54009,Dresser,WI,US
23650,54010,East Ellsworth,WI,US
23651,54011,Ellsworth,WI,US
23652,54013,Glenwood City,WI,US
23653,54014,Hager City,WI,US
23654,54015,Hammond,WI,US
23655,54016,Hudson,WI,US
23656,54017,New Richmond,WI,US
23657,54020,Osceola,WI,US
23658,54021,Prescott,WI,US
23659,54022,River Falls,WI,US
23660,54023,Roberts,WI,US
23661,54024,Saint Croix Falls,WI,US
23662,54025,Somerset,WI,US
23663,54026,Star Prairie,WI,US
23664,54027,Wilson,WI,US
23665,54028,Woodville,WI,US
23666,54082,Houlton,WI,US
23667,54101,Abrams,WI,US
23668,54102,Amberg,WI,US
23669,54103,Armstrong Creek,WI,US
23670,54104,Athelstane,WI,US
23671,54106,Black Creek,WI,US
23672,54107,Bonduel,WI,US
23673,54110,Brillion,WI,US
23674,54111,Cecil,WI,US
23675,54112,Coleman,WI,US
23676,54113,Combined Locks,WI,US
23677,54114,Crivitz,WI,US
23678,54115,De Pere,WI,US
23679,54119,Dunbar,WI,US
23680,54120,Fence,WI,US
23681,54121,Florence,WI,US
23682,54123,Forest Junction,WI,US
23683,54124,Gillett,WI,US
23684,54125,Goodman,WI,US
23685,54126,Greenleaf,WI,US
23686,54127,Green Valley,WI,US
23687,54128,Gresham,WI,US
23688,54129,Hilbert,WI,US
23689,54130,Kaukauna,WI,US
23690,54131,Freedom,WI,US
23691,54135,Keshena,WI,US
23692,54136,Kimberly,WI,US
23693,54137,Krakow,WI,US
23694,54138,Lakewood,WI,US
23695,54139,Lena,WI,US
23696,54140,Little Chute,WI,US
23697,54141,Little Suamico,WI,US
23698,54143,Marinette,WI,US
23699,54149,Mountain,WI,US
23700,54150,Neopit,WI,US
23701,54151,Niagara,WI,US
23702,54152,Nichols,WI,US
23703,54153,Oconto,WI,US
23704,54154,Oconto Falls,WI,US
23705,54155,Oneida,WI,US
23706,54156,Pembine,WI,US
23707,54157,Peshtigo,WI,US
23708,54159,Porterfield,WI,US
23709,54160,Potter,WI,US
23710,54161,Pound,WI,US
23711,54162,Pulaski,WI,US
23712,54165,Seymour,WI,US
23713,54166,Shawano,WI,US
23714,54169,Sherwood,WI,US
23715,54170,Shiocton,WI,US
23716,54171,Sobieski,WI,US
23717,54173,Suamico,WI,US
23718,54174,Suring,WI,US
23719,54175,Townsend,WI,US
23720,54177,Wausaukee,WI,US
23721,54180,Wrightstown,WI,US
23722,54182,Zachow,WI,US
23723,54201,Algoma,WI,US
23724,54202,Baileys Harbor,WI,US
23725,54204,Brussels,WI,US
23726,54205,Casco,WI,US
23727,54207,Collins,WI,US
23728,54208,Denmark,WI,US
23729,54209,Egg Harbor,WI,US
23730,54210,Ellison Bay,WI,US
23731,54211,Ephraim,WI,US
23732,54212,Fish Creek,WI,US
23733,54213,Forestville,WI,US
23734,54214,Francis Creek,WI,US
23735,54215,Kellnersville,WI,US
23736,54216,Kewaunee,WI,US
23737,54217,Luxemburg,WI,US
23738,54220,Manitowoc,WI,US
23739,54221,Manitowoc,WI,US
23740,54226,Maplewood,WI,US
23741,54227,Maribel,WI,US
23742,54228,Mishicot,WI,US
23743,54229,New Franken,WI,US
23744,54230,Reedsville,WI,US
23745,54232,Saint Nazianz,WI,US
23746,54234,Sister Bay,WI,US
23747,54235,Sturgeon Bay,WI,US
23748,54240,Tisch Mills,WI,US
23749,54241,Two Rivers,WI,US
23750,54245,Valders,WI,US
23751,54246,Washington Island,WI,US
23752,54247,Whitelaw,WI,US
23753,54301,Green Bay,WI,US
23754,54302,Green Bay,WI,US
23755,54303,Green Bay,WI,US
23756,54304,Green Bay,WI,US
23757,54305,Green Bay,WI,US
23758,54306,Green Bay,WI,US
23759,54307,Green Bay,WI,US
23760,54308,Green Bay,WI,US
23761,54311,Green Bay,WI,US
23762,54313,Green Bay,WI,US
23763,54324,Green Bay,WI,US
23764,54344,Green Bay,WI,US
23765,54401,Wausau,WI,US
23766,54402,Wausau,WI,US
23767,54403,Wausau,WI,US
23768,54404,Marshfield,WI,US
23769,54405,Abbotsford,WI,US
23770,54406,Amherst,WI,US
23771,54407,Amherst Junction,WI,US
23772,54408,Aniwa,WI,US
23773,54409,Antigo,WI,US
23774,54410,Arpin,WI,US
23775,54411,Athens,WI,US
23776,54412,Auburndale,WI,US
23777,54413,Babcock,WI,US
23778,54414,Birnamwood,WI,US
23779,54415,Blenker,WI,US
23780,54416,Bowler,WI,US
23781,54417,Brokaw,WI,US
23782,54418,Bryant,WI,US
23783,54420,Chili,WI,US
23784,54421,Colby,WI,US
23785,54422,Curtiss,WI,US
23786,54423,Custer,WI,US
23787,54424,Deerbrook,WI,US
23788,54425,Dorchester,WI,US
23789,54426,Edgar,WI,US
23790,54427,Eland,WI,US
23791,54428,Elcho,WI,US
23792,54429,Elderon,WI,US
23793,54430,Elton,WI,US
23794,54432,Galloway,WI,US
23795,54433,Gilman,WI,US
23796,54434,Jump River,WI,US
23797,54435,Gleason,WI,US
23798,54436,Granton,WI,US
23799,54437,Greenwood,WI,US
23800,54439,Hannibal,WI,US
23801,54440,Hatley,WI,US
23802,54441,Hewitt,WI,US
23803,54442,Irma,WI,US
23804,54443,Junction City,WI,US
23805,54446,Loyal,WI,US
23806,54447,Lublin,WI,US
23807,54448,Marathon,WI,US
23808,54449,Marshfield,WI,US
23809,54450,Mattoon,WI,US
23810,54451,Medford,WI,US
23811,54452,Merrill,WI,US
23812,54454,Milladore,WI,US
23813,54455,Mosinee,WI,US
23814,54456,Neillsville,WI,US
23815,54457,Nekoosa,WI,US
23816,54458,Nelsonville,WI,US
23817,54459,Ogema,WI,US
23818,54460,Owen,WI,US
23819,54462,Pearson,WI,US
23820,54463,Pelican Lake,WI,US
23821,54464,Phlox,WI,US
23822,54465,Pickerel,WI,US
23823,54466,Pittsville,WI,US
23824,54467,Plover,WI,US
23825,54469,Port Edwards,WI,US
23826,54470,Rib Lake,WI,US
23827,54471,Ringle,WI,US
23828,54472,Marshfield,WI,US
23829,54473,Rosholt,WI,US
23830,54474,Rothschild,WI,US
23831,54475,Rudolph,WI,US
23832,54476,Schofield,WI,US
23833,54479,Spencer,WI,US
23834,54480,Stetsonville,WI,US
23835,54481,Stevens Point,WI,US
23836,54482,Stevens Point,WI,US
23837,54484,Stratford,WI,US
23838,54485,Summit Lake,WI,US
23839,54486,Tigerton,WI,US
23840,54487,Tomahawk,WI,US
23841,54488,Unity,WI,US
23842,54489,Vesper,WI,US
23843,54490,Westboro,WI,US
23844,54491,White Lake,WI,US
23845,54492,Stevens Point,WI,US
23846,54493,Willard,WI,US
23847,54494,Wisconsin Rapids,WI,US
23848,54495,Wisconsin Rapids,WI,US
23849,54498,Withee,WI,US
23850,54499,Wittenberg,WI,US
23851,54501,Rhinelander,WI,US
23852,54511,Argonne,WI,US
23853,54512,Boulder Junction,WI,US
23854,54513,Brantwood,WI,US
23855,54514,Butternut,WI,US
23856,54515,Catawba,WI,US
23857,54517,Clam Lake,WI,US
23858,54519,Conover,WI,US
23859,54520,Crandon,WI,US
23860,54521,Eagle River,WI,US
23861,54524,Fifield,WI,US
23862,54525,Gile,WI,US
23863,54526,Glen Flora,WI,US
23864,54527,Glidden,WI,US
23865,54529,Harshaw,WI,US
23866,54530,Hawkins,WI,US
23867,54531,Hazelhurst,WI,US
23868,54532,Heafford Junction,WI,US
23869,54534,Hurley,WI,US
23870,54536,Iron Belt,WI,US
23871,54537,Kennan,WI,US
23872,54538,Lac Du Flambeau,WI,US
23873,54539,Lake Tomahawk,WI,US
23874,54540,Land O Lakes,WI,US
23875,54541,Laona,WI,US
23876,54542,Long Lake,WI,US
23877,54543,Mc Naughton,WI,US
23878,54545,Manitowish Waters,WI,US
23879,54546,Mellen,WI,US
23880,54547,Mercer,WI,US
23881,54548,Minocqua,WI,US
23882,54550,Montreal,WI,US
23883,54552,Park Falls,WI,US
23884,54554,Phelps,WI,US
23885,54555,Phillips,WI,US
23886,54556,Prentice,WI,US
23887,54557,Presque Isle,WI,US
23888,54558,Saint Germain,WI,US
23889,54559,Saxon,WI,US
23890,54560,Sayner,WI,US
23891,54561,Star Lake,WI,US
23892,54562,Three Lakes,WI,US
23893,54563,Tony,WI,US
23894,54564,Tripoli,WI,US
23895,54565,Upson,WI,US
23896,54566,Wabeno,WI,US
23897,54568,Woodruff,WI,US
23898,54601,La Crosse,WI,US
23899,54602,La Crosse,WI,US
23900,54603,La Crosse,WI,US
23901,54610,Alma,WI,US
23902,54611,Alma Center,WI,US
23903,54612,Arcadia,WI,US
23904,54613,Arkdale,WI,US
23905,54614,Bangor,WI,US
23906,54615,Black River Falls,WI,US
23907,54616,Blair,WI,US
23908,54618,Camp Douglas,WI,US
23909,54619,Cashton,WI,US
23910,54620,Cataract,WI,US
23911,54621,Chaseburg,WI,US
23912,54622,Cochrane,WI,US
23913,54623,Coon Valley,WI,US
23914,54624,De Soto,WI,US
23915,54625,Dodge,WI,US
23916,54626,Eastman,WI,US
23917,54627,Ettrick,WI,US
23918,54628,Ferryville,WI,US
23919,54629,Fountain City,WI,US
23920,54630,Galesville,WI,US
23921,54631,Gays Mills,WI,US
23922,54632,Genoa,WI,US
23923,54634,Hillsboro,WI,US
23924,54635,Hixton,WI,US
23925,54636,Holmen,WI,US
23926,54637,Hustler,WI,US
23927,54638,Kendall,WI,US
23928,54639,La Farge,WI,US
23929,54640,Lynxville,WI,US
23930,54641,Mather,WI,US
23931,54642,Melrose,WI,US
23932,54643,Millston,WI,US
23933,54644,Mindoro,WI,US
23934,54645,Mount Sterling,WI,US
23935,54646,Necedah,WI,US
23936,54648,Norwalk,WI,US
23937,54649,Oakdale,WI,US
23938,54650,Onalaska,WI,US
23939,54651,Ontario,WI,US
23940,54652,Readstown,WI,US
23941,54653,Rockland,WI,US
23942,54654,Seneca,WI,US
23943,54655,Soldiers Grove,WI,US
23944,54656,Sparta,WI,US
23945,54657,Steuben,WI,US
23946,54658,Stoddard,WI,US
23947,54659,Taylor,WI,US
23948,54660,Tomah,WI,US
23949,54661,Trempealeau,WI,US
23950,54662,Tunnel City,WI,US
23951,54664,Viola,WI,US
23952,54665,Viroqua,WI,US
23953,54666,Warrens,WI,US
23954,54667,Westby,WI,US
23955,54669,West Salem,WI,US
23956,54670,Wilton,WI,US
23957,54701,Eau Claire,WI,US
23958,54702,Eau Claire,WI,US
23959,54703,Eau Claire,WI,US
23960,54720,Altoona,WI,US
23961,54721,Arkansaw,WI,US
23962,54722,Augusta,WI,US
23963,54723,Bay City,WI,US
23964,54724,Bloomer,WI,US
23965,54725,Boyceville,WI,US
23966,54726,Boyd,WI,US
23967,54727,Cadott,WI,US
23968,54728,Chetek,WI,US
23969,54729,Chippewa Falls,WI,US
23970,54730,Colfax,WI,US
23971,54731,Conrath,WI,US
23972,54732,Cornell,WI,US
23973,54733,Dallas,WI,US
23974,54734,Downing,WI,US
23975,54735,Downsville,WI,US
23976,54736,Durand,WI,US
23977,54737,Eau Galle,WI,US
23978,54738,Eleva,WI,US
23979,54739,Elk Mound,WI,US
23980,54740,Elmwood,WI,US
23981,54741,Fairchild,WI,US
23982,54742,Fall Creek,WI,US
23983,54743,Gilmanton,WI,US
23984,54745,Holcombe,WI,US
23985,54746,Humbird,WI,US
23986,54747,Independence,WI,US
23987,54748,Jim Falls,WI,US
23988,54749,Knapp,WI,US
23989,54750,Maiden Rock,WI,US
23990,54751,Menomonie,WI,US
23991,54754,Merrillan,WI,US
23992,54755,Mondovi,WI,US
23993,54756,Nelson,WI,US
23994,54757,New Auburn,WI,US
23995,54758,Osseo,WI,US
23996,54759,Pepin,WI,US
23997,54760,Pigeon Falls,WI,US
23998,54761,Plum City,WI,US
23999,54762,Prairie Farm,WI,US
24000,54763,Ridgeland,WI,US
24001,54764,Rock Falls,WI,US
24002,54765,Sand Creek,WI,US
24003,54766,Sheldon,WI,US
24004,54767,Spring Valley,WI,US
24005,54768,Stanley,WI,US
24006,54769,Stockholm,WI,US
24007,54770,Strum,WI,US
24008,54771,Thorp,WI,US
24009,54772,Wheeler,WI,US
24010,54773,Whitehall,WI,US
24011,54774,Chippewa Falls,WI,US
24012,54801,Spooner,WI,US
24013,54805,Almena,WI,US
24014,54806,Ashland,WI,US
24015,54810,Balsam Lake,WI,US
24016,54812,Barron,WI,US
24017,54813,Barronett,WI,US
24018,54814,Bayfield,WI,US
24019,54816,Benoit,WI,US
24020,54817,Birchwood,WI,US
24021,54818,Brill,WI,US
24022,54819,Bruce,WI,US
24023,54820,Brule,WI,US
24024,54821,Cable,WI,US
24025,54822,Cameron,WI,US
24026,54824,Centuria,WI,US
24027,54826,Comstock,WI,US
24028,54827,Cornucopia,WI,US
24029,54828,Couderay,WI,US
24030,54829,Cumberland,WI,US
24031,54830,Danbury,WI,US
24032,54832,Drummond,WI,US
24033,54834,Edgewater,WI,US
24034,54835,Exeland,WI,US
24035,54836,Foxboro,WI,US
24036,54837,Frederic,WI,US
24037,54838,Gordon,WI,US
24038,54839,Grand View,WI,US
24039,54840,Grantsburg,WI,US
24040,54841,Haugen,WI,US
24041,54842,Hawthorne,WI,US
24042,54843,Hayward,WI,US
24043,54844,Herbster,WI,US
24044,54845,Hertel,WI,US
24045,54846,High Bridge,WI,US
24046,54847,Iron River,WI,US
24047,54848,Ladysmith,WI,US
24048,54849,Lake Nebagamon,WI,US
24049,54850,La Pointe,WI,US
24050,54853,Luck,WI,US
24051,54854,Maple,WI,US
24052,54855,Marengo,WI,US
24053,54856,Mason,WI,US
24054,54857,Mikana,WI,US
24055,54858,Milltown,WI,US
24056,54859,Minong,WI,US
24057,54861,Odanah,WI,US
24058,54862,Ojibwa,WI,US
24059,54864,Poplar,WI,US
24060,54865,Port Wing,WI,US
24061,54867,Radisson,WI,US
24062,54868,Rice Lake,WI,US
24063,54870,Sarona,WI,US
24064,54871,Shell Lake,WI,US
24065,54872,Siren,WI,US
24066,54873,Solon Springs,WI,US
24067,54874,South Range,WI,US
24068,54875,Springbrook,WI,US
24069,54876,Stone Lake,WI,US
24070,54880,Superior,WI,US
24071,54888,Trego,WI,US
24072,54889,Turtle Lake,WI,US
24073,54890,Wascott,WI,US
24074,54891,Washburn,WI,US
24075,54893,Webster,WI,US
24076,54895,Weyerhaeuser,WI,US
24077,54896,Winter,WI,US
24078,54901,Oshkosh,WI,US
24079,54902,Oshkosh,WI,US
24080,54903,Oshkosh,WI,US
24081,54904,Oshkosh,WI,US
24082,54906,Oshkosh,WI,US
24083,54909,Almond,WI,US
24084,54911,Appleton,WI,US
24085,54912,Appleton,WI,US
24086,54913,Appleton,WI,US
24087,54914,Appleton,WI,US
24088,54915,Appleton,WI,US
24089,54919,Appleton,WI,US
24090,54921,Bancroft,WI,US
24091,54922,Bear Creek,WI,US
24092,54923,Berlin,WI,US
24093,54926,Big Falls,WI,US
24094,54927,Butte Des Morts,WI,US
24095,54928,Caroline,WI,US
24096,54929,Clintonville,WI,US
24097,54930,Coloma,WI,US
24098,54931,Dale,WI,US
24099,54932,Eldorado,WI,US
24100,54933,Embarrass,WI,US
24101,54934,Eureka,WI,US
24102,54935,Fond Du Lac,WI,US
24103,54936,Fond Du Lac,WI,US
24104,54937,Fond Du Lac,WI,US
24105,54940,Fremont,WI,US
24106,54941,Green Lake,WI,US
24107,54942,Greenville,WI,US
24108,54943,Hancock,WI,US
24109,54944,Hortonville,WI,US
24110,54945,Iola,WI,US
24111,54946,King,WI,US
24112,54947,Larsen,WI,US
24113,54948,Leopolis,WI,US
24114,54949,Manawa,WI,US
24115,54950,Marion,WI,US
24116,54952,Menasha,WI,US
24117,54956,Neenah,WI,US
24118,54957,Neenah,WI,US
24119,54960,Neshkoro,WI,US
24120,54961,New London,WI,US
24121,54962,Ogdensburg,WI,US
24122,54963,Omro,WI,US
24123,54964,Pickett,WI,US
24124,54965,Pine River,WI,US
24125,54966,Plainfield,WI,US
24126,54967,Poy Sippi,WI,US
24127,54968,Princeton,WI,US
24128,54969,Readfield,WI,US
24129,54970,Redgranite,WI,US
24130,54971,Ripon,WI,US
24131,54974,Rosendale,WI,US
24132,54976,Saxeville,WI,US
24133,54977,Scandinavia,WI,US
24134,54978,Tilleda,WI,US
24135,54979,Van Dyne,WI,US
24136,54980,Waukau,WI,US
24137,54981,Waupaca,WI,US
24138,54982,Wautoma,WI,US
24139,54983,Weyauwega,WI,US
24140,54984,Wild Rose,WI,US
24141,54985,Winnebago,WI,US
24142,54986,Winneconne,WI,US
24143,54990,Iola,WI,US
24144,55001,Afton,MN,US
24145,55002,Almelund,MN,US
24146,55003,Bayport,MN,US
24147,55005,Bethel,MN,US
24148,55006,Braham,MN,US
24149,55007,Brook Park,MN,US
24150,55008,Cambridge,MN,US
24151,55009,Cannon Falls,MN,US
24152,55010,Castle Rock,MN,US
24153,55011,Cedar,MN,US
24154,55012,Center City,MN,US
24155,55013,Chisago City,MN,US
24156,55014,Circle Pines,MN,US
24157,55016,Cottage Grove,MN,US
24158,55017,Dalbo,MN,US
24159,55018,Dennison,MN,US
24160,55019,Dundas,MN,US
24161,55020,Elko New Market,MN,US
24162,55021,Faribault,MN,US
24163,55024,Farmington,MN,US
24164,55025,Forest Lake,MN,US
24165,55026,Frontenac,MN,US
24166,55027,Goodhue,MN,US
24167,55029,Grandy,MN,US
24168,55030,Grasston,MN,US
24169,55031,Hampton,MN,US
24170,55032,Harris,MN,US
24171,55033,Hastings,MN,US
24172,55036,Henriette,MN,US
24173,55037,Hinckley,MN,US
24174,55038,Hugo,MN,US
24175,55040,Isanti,MN,US
24176,55041,Lake City,MN,US
24177,55042,Lake Elmo,MN,US
24178,55043,Lakeland,MN,US
24179,55044,Lakeville,MN,US
24180,55045,Lindstrom,MN,US
24181,55046,Lonsdale,MN,US
24182,55047,Marine On Saint Croix,MN,US
24183,55049,Medford,MN,US
24184,55051,Mora,MN,US
24185,55052,Morristown,MN,US
24186,55053,Nerstrand,MN,US
24187,55054,Elko New Market,MN,US
24188,55055,Newport,MN,US
24189,55056,North Branch,MN,US
24190,55057,Northfield,MN,US
24191,55060,Owatonna,MN,US
24192,55063,Pine City,MN,US
24193,55065,Randolph,MN,US
24194,55066,Red Wing,MN,US
24195,55067,Rock Creek,MN,US
24196,55068,Rosemount,MN,US
24197,55069,Rush City,MN,US
24198,55070,Saint Francis,MN,US
24199,55071,Saint Paul Park,MN,US
24200,55072,Sandstone,MN,US
24201,55073,Scandia,MN,US
24202,55074,Shafer,MN,US
24203,55075,South Saint Paul,MN,US
24204,55076,Inver Grove Heights,MN,US
24205,55077,Inver Grove Heights,MN,US
24206,55078,Stacy,MN,US
24207,55079,Stacy,MN,US
24208,55080,Stanchfield,MN,US
24209,55082,Stillwater,MN,US
24210,55083,Stillwater,MN,US
24211,55084,Taylors Falls,MN,US
24212,55085,Vermillion,MN,US
24213,55087,Warsaw,MN,US
24214,55088,Webster,MN,US
24215,55089,Welch,MN,US
24216,55090,Willernie,MN,US
24217,55092,Wyoming,MN,US
24218,55101,Saint Paul,MN,US
24219,55102,Saint Paul,MN,US
24220,55103,Saint Paul,MN,US
24221,55104,Saint Paul,MN,US
24222,55105,Saint Paul,MN,US
24223,55106,Saint Paul,MN,US
24224,55107,Saint Paul,MN,US
24225,55108,Saint Paul,MN,US
24226,55109,Saint Paul,MN,US
24227,55110,Saint Paul,MN,US
24228,55111,Saint Paul,MN,US
24229,55112,Saint Paul,MN,US
24230,55113,Saint Paul,MN,US
24231,55114,Saint Paul,MN,US
24232,55115,Saint Paul,MN,US
24233,55116,Saint Paul,MN,US
24234,55117,Saint Paul,MN,US
24235,55118,Saint Paul,MN,US
24236,55119,Saint Paul,MN,US
24237,55120,Saint Paul,MN,US
24238,55121,Saint Paul,MN,US
24239,55122,Saint Paul,MN,US
24240,55123,Saint Paul,MN,US
24241,55124,Saint Paul,MN,US
24242,55125,Saint Paul,MN,US
24243,55126,Saint Paul,MN,US
24244,55127,Saint Paul,MN,US
24245,55128,Saint Paul,MN,US
24246,55129,Saint Paul,MN,US
24247,55130,Saint Paul,MN,US
24248,55131,Saint Paul,MN,US
24249,55133,Saint Paul,MN,US
24250,55144,Saint Paul,MN,US
24251,55145,Saint Paul,MN,US
24252,55146,Saint Paul,MN,US
24253,55150,Mendota,MN,US
24254,55155,Saint Paul,MN,US
24255,55161,Saint Paul,MN,US
24256,55164,Saint Paul,MN,US
24257,55165,Saint Paul,MN,US
24258,55166,Saint Paul,MN,US
24259,55168,Saint Paul,MN,US
24260,55169,Saint Paul,MN,US
24261,55170,Saint Paul,MN,US
24262,55171,Saint Paul,MN,US
24263,55172,Saint Paul,MN,US
24264,55175,Saint Paul,MN,US
24265,55177,Saint Paul,MN,US
24266,55187,Saint Paul,MN,US
24267,55188,Saint Paul,MN,US
24268,55191,Saint Paul,MN,US
24269,55301,Albertville,MN,US
24270,55302,Annandale,MN,US
24271,55303,Anoka,MN,US
24272,55304,Andover,MN,US
24273,55305,Hopkins,MN,US
24274,55306,Burnsville,MN,US
24275,55307,Arlington,MN,US
24276,55308,Becker,MN,US
24277,55309,Big Lake,MN,US
24278,55310,Bird Island,MN,US
24279,55311,Maple Grove,MN,US
24280,55312,Brownton,MN,US
24281,55313,Buffalo,MN,US
24282,55314,Buffalo Lake,MN,US
24283,55315,Carver,MN,US
24284,55316,Champlin,MN,US
24285,55317,Chanhassen,MN,US
24286,55318,Chaska,MN,US
24287,55319,Clear Lake,MN,US
24288,55320,Clearwater,MN,US
24289,55321,Cokato,MN,US
24290,55322,Cologne,MN,US
24291,55323,Crystal Bay,MN,US
24292,55324,Darwin,MN,US
24293,55325,Dassel,MN,US
24294,55327,Dayton,MN,US
24295,55328,Delano,MN,US
24296,55329,Eden Valley,MN,US
24297,55330,Elk River,MN,US
24298,55331,Excelsior,MN,US
24299,55332,Fairfax,MN,US
24300,55333,Franklin,MN,US
24301,55334,Gaylord,MN,US
24302,55335,Gibbon,MN,US
24303,55336,Glencoe,MN,US
24304,55337,Burnsville,MN,US
24305,55338,Green Isle,MN,US
24306,55339,Hamburg,MN,US
24307,55340,Hamel,MN,US
24308,55341,Hanover,MN,US
24309,55342,Hector,MN,US
24310,55343,Hopkins,MN,US
24311,55344,Eden Prairie,MN,US
24312,55345,Minnetonka,MN,US
24313,55346,Eden Prairie,MN,US
24314,55347,Eden Prairie,MN,US
24315,55348,Maple Plain,MN,US
24316,55349,Howard Lake,MN,US
24317,55350,Hutchinson,MN,US
24318,55352,Jordan,MN,US
24319,55353,Kimball,MN,US
24320,55354,Lester Prairie,MN,US
24321,55355,Litchfield,MN,US
24322,55356,Long Lake,MN,US
24323,55357,Loretto,MN,US
24324,55358,Maple Lake,MN,US
24325,55359,Maple Plain,MN,US
24326,55360,Mayer,MN,US
24327,55361,Minnetonka Beach,MN,US
24328,55362,Monticello,MN,US
24329,55363,Montrose,MN,US
24330,55364,Mound,MN,US
24331,55365,Monticello,MN,US
24332,55366,New Auburn,MN,US
24333,55367,New Germany,MN,US
24334,55368,Norwood Young America,MN,US
24335,55369,Osseo,MN,US
24336,55370,Plato,MN,US
24337,55371,Princeton,MN,US
24338,55372,Prior Lake,MN,US
24339,55373,Rockford,MN,US
24340,55374,Rogers,MN,US
24341,55375,Saint Bonifacius,MN,US
24342,55376,Saint Michael,MN,US
24343,55377,Santiago,MN,US
24344,55378,Savage,MN,US
24345,55379,Shakopee,MN,US
24346,55380,Silver Creek,MN,US
